X,Y,bin_1,bin_2,bin_3,bin_4,bin_5,bin_6,bin_7,bin_8,bin_9,bin_10,bin_11,cont_1,cont_2,cont_3,cont_4,cont_5,cont_6,cont_7,cont_8,cont_9
1,0.126233410669845,1,1,0,0,0,1,0,0,0,0,0,-0.366069710731798,0.128111362417583,0.159077095254823,1.5613625457392,0.082096711984574,-0.0390332772255556,1.26914439084884,-0.111728455261745,-0.697907751024604
1,-0.261031414255379,1,1,1,0,0,1,1,0,1,1,1,0.596082917483325,-0.4437254167689,0.847194200175619,-0.523426851139875,0.484477166477029,-1.20423010073204,-0.624780348711696,0.391181341458204,0.837027339506792
1,-0.236295283851469,0,0,1,1,0,1,1,0,0,0,1,0.357027187633844,-1.33486708656331,-1.51971876076566,0.441998264403623,-0.135286592858811,0.494791509138289,-0.522392136996921,-0.648435856412668,0.0384117739218832
0,0.532120476142476,1,1,1,0,1,0,1,1,1,0,1,-3.05174550341346,-0.441087554899788,-0.741933898216755,0.373532641675997,1.15372263237525,-0.204959982799663,1.22721850840691,-0.151656987150094,1.96790440749755
1,-1.96592572827053,0,0,0,1,0,1,0,0,0,1,0,-1.39305887822742,-0.328464828472826,1.56243022405583,-0.678037167888595,-2.14120598763231,1.02948140226457,-0.347811560302374,2.01831002692701,0.597833910438306
1,-0.876970013792746,0,1,0,1,0,0,1,1,1,1,0,2.40658257698061,0.715566994284331,1.553560510958,0.836604893223415,0.703964025917254,1.48359915537708,-0.747310635735105,1.24620506487578,-1.1118206660141
0,2.33327750157453,0,0,1,0,1,1,0,0,1,0,0,-2.32334703651982,-1.19988126658361,-0.839973814406168,1.40771444089806,-1.22464772734236,0.674834937064737,-0.0349295856156957,-1.26361325903249,-0.771690035538708
0,-0.901861379567129,0,0,0,0,0,0,1,0,0,1,0,-0.181613866001066,-0.936183838566324,0.24257047685447,0.653197001652575,-0.613679044463295,-0.233685723301254,-1.24997865285033,0.279819946525818,-0.731356451768462
1,1.85434735679468,0,1,0,0,0,0,0,1,1,1,0,1.00313968376864,1.20472117191064,2.46756763081325,-0.501523272024854,-1.25083731286324,0.302027051437049,0.216203604436818,-0.555207296769918,-1.56020403579437
0,-0.431468515460498,1,0,0,0,1,1,0,1,1,0,1,-0.586231866063975,1.23550587709494,0.870363088962212,0.116466359634812,0.74307250048509,-0.744952247481433,-0.240894986096186,-0.130203405224244,-0.343433058381564
0,1.97015318925539,1,1,1,0,1,0,0,0,1,0,0,1.12444920847094,-0.573081684916664,-1.39502296933969,1.35043471040433,-0.116703704494983,0.55963145909887,0.832432938574932,0.236427331718158,-0.150479660741597
0,1.22319839468008,0,1,0,0,1,0,1,1,0,1,0,-0.815940725878779,-1.39285775293511,2.26474239055855,-0.346588662692006,0.818562412581991,-0.583750468114103,-0.915729421203791,-0.637733926964629,-0.823761286431875
0,-2.4664032872533,0,1,0,1,1,1,0,0,0,0,0,1.39354966256172,0.0641318533732837,-0.657345741128549,1.07356526954633,2.66571132942316,0.114933157344493,1.26144351246313,-1.82854113670313,0.151450812139697
0,-1.46180140234755,0,0,1,0,1,0,0,1,1,0,0,0.178142652786323,0.151059746286687,0.579917322279287,0.338957336408968,0.405135452112381,0.159629639111516,-0.450897378051004,1.29833696126049,0.119391113748309
1,0.529847717512815,1,1,1,1,1,0,1,0,1,0,1,-0.00121637466407946,-0.819164585126068,0.204965099149884,0.265120403878193,0.351700730125664,-0.813152550463413,0.712176844196881,1.20231958607615,1.50337179370623
1,-0.831184471818182,0,0,0,0,0,0,0,0,0,1,0,-0.421553133838244,-1.89778591049998,-0.458284534919319,-2.02582962138486,0.0515285126829922,1.06239856547836,0.557517780458132,-1.41699107263905,1.29369117580553
1,0.230904858900678,0,1,1,0,0,0,0,0,0,1,0,-0.483241422025053,1.46933078665329,-0.638585399721614,0.0414114025862209,0.42186314488793,0.489079560524844,0.289782439457892,0.288290019131883,-0.570584637176445
0,-2.46556256656108,0,1,0,0,0,1,0,1,0,1,1,1.32105399577381,0.411069170911151,-1.40877942191026,-1.50734649981464,0.978333489632072,-0.733621242859685,-0.143992252902423,1.00348687268656,0.867424220269046
0,0.734310835444871,0,1,1,0,0,0,0,1,1,0,0,-0.00886237685459449,1.64553270562803,-0.254534198998266,-1.75320410804829,0.227685028196925,-0.262472738232493,-1.89812670314079,0.607511177375252,0.017232637248108
0,-2.41136816296887,1,0,0,0,0,0,1,1,0,0,0,0.988082921439757,-0.335982550149337,0.198600179561486,0.48459343200829,1.05668321019912,2.35185580977778,1.14513956734257,-0.635931150813904,-0.827941665385185
0,0.190365487108511,1,0,1,0,0,0,0,0,1,0,0,-1.35267082905398,0.688971882991274,0.482533270171803,0.145465074947262,1.19623512512406,-1.88333609254331,-0.654288383898576,-1.41633284312918,-0.881773273696115
1,1.20081205768821,0,0,1,1,1,1,1,0,0,0,0,0.611143389197822,2.62184041999974,0.667335482789776,-1.67178956886505,-0.282127025829075,0.381449791761975,0.251608485776525,-1.08100384436638,-0.979218028293848
1,-1.09545701930814,1,0,1,1,1,1,0,0,1,0,1,1.54165855966661,0.522308666121498,0.359457012092713,-0.35786729210215,1.06141454540723,1.34587450212352,-0.033380728451136,-1.63370839734165,0.533766134459778
0,-1.75300371715858,1,1,1,1,0,1,1,0,0,0,1,-0.15122239158667,0.39617691145838,0.179201610577974,-0.842337297691695,0.563967069521256,-0.2147880360051,-0.123894087877458,-1.39964473606595,0.509951840004234
0,-0.492510681782766,1,1,0,0,1,1,0,1,1,1,0,-0.60691120381333,-1.87209077657908,-1.31508843470903,0.790618957636006,0.917303641855276,-1.1909192656958,-0.572052875814407,-0.15157528237314,-1.11848580289157
0,0.723525896852718,0,0,1,0,0,0,1,0,0,1,1,1.21590198194077,0.38351565002218,-0.440705510068001,0.261545472397166,0.510882667258872,0.308862911522415,0.675689881789252,-0.701799434597822,-0.709222995058236
1,0.0253832584845425,0,1,0,1,0,1,1,1,1,0,0,0.0255328301795912,-2.10721919871562,1.46622477133993,1.19922844712388,0.904809139416449,-0.298646430174223,-1.37966490916767,-0.506520011560507,0.714551739952198
1,1.12339573915784,1,1,0,1,0,1,1,1,0,1,1,-0.591714992119351,0.471233163438297,-0.0956061253462582,-0.946214260777122,-0.711336784576609,1.2334736148109,1.80755781390098,0.936385290445503,-0.806994712026325
0,-0.0406384863771175,0,0,0,1,0,1,1,1,1,0,1,-0.390206430760716,-2.00570928703663,0.0612813294810641,0.190640862881484,-0.00719561392558609,-1.08829589740724,-1.58780368649939,-0.457164339576296,0.778927773357155
1,0.291135151462318,0,0,0,0,0,1,0,1,1,0,0,1.84846518730862,-0.640570629525433,-1.14734189554746,0.120091924573386,-0.775428414759571,0.0107372519610793,0.407792707143195,1.1719083137804,0.734838073343658
1,-0.785619448967662,1,1,1,0,1,1,1,1,1,0,1,-0.0552052456200978,-0.322577633742579,-1.48564375590931,-0.309546028327698,0.14277292310727,0.557329687256437,0.585248964764357,-0.757899716251761,0.32851250487053
0,0.472725145073094,0,1,0,0,0,0,1,0,0,0,0,0.0783803666730181,-0.995964793725661,-1.00373504282578,1.23993616538854,-0.797734129157632,-0.700610356670909,-0.56983833842245,0.539991572398433,-0.528578542886489
1,-0.720366570237155,0,1,0,0,1,1,0,1,1,0,1,-0.69927899929225,-0.495025361281025,0.447661191964151,-0.957106080866724,1.02781702918894,-1.36456769595034,-0.670256488483373,-0.716823592702503,0.522640961349544
0,0.520603339582481,0,1,1,1,1,0,1,0,0,1,0,0.395512581533266,-1.68305528128374,2.48020717609764,-0.0829549932025865,0.972788519704951,0.328297734649854,-0.147788933183603,0.496363003299269,-1.68967442185707
1,0.296371983052176,0,1,0,1,1,1,0,0,0,0,1,-1.1685194622311,-0.55944884286146,-1.32299686936223,-0.373645050555337,-0.601298974444204,-1.5511046005513,0.46099339192138,-1.49932870122496,0.314871881020494
1,1.98640772730646,1,0,1,0,1,1,1,0,0,0,0,0.224087346656796,-0.629111116994211,-2.30634343325223,1.98885587029657,0.0593498671221914,-0.125479433286856,-0.041862091254214,-0.172745735190729,1.87299806970656
1,-0.365659221860588,1,1,0,0,1,0,1,1,1,0,1,0.0428505930719187,-0.845767318233516,-0.986353034171623,-0.870600438670978,-1.51236870903871,0.997623495031718,-0.89201957313687,0.650620943657794,-0.774453720114314
1,-0.712941357924137,1,1,0,0,1,0,1,1,1,1,0,-0.114957596122797,-0.596545071354745,-0.115733784744798,-1.26129703296882,-1.33845201976018,0.495207583539075,-1.08505116846167,0.470471598776809,0.740760600830805
1,-1.30226499154162,0,1,0,0,1,1,1,0,1,1,0,0.135655829137332,0.627155785858802,-0.341914817523162,-1.26812130985283,-1.40100120556314,-0.825910597119897,-0.26080595662844,-0.379733584649159,1.1303453965285
0,0.113736502123477,1,0,0,0,1,0,0,1,1,1,1,-1.0304257621754,-0.372040563265259,0.0640467862142383,-0.100185112695424,-0.703142144142208,1.80907733790609,-0.168527524773473,-0.036155944951,-0.371271962056667
0,-0.234898750409338,0,0,1,0,0,1,0,0,0,1,0,0.115354925980404,-1.25971031798984,-0.586238316598942,0.336351093703984,0.0277844726019224,0.841699408827768,-0.290649366076279,1.36751433727239,0.500889835458634
0,-0.685996726957025,0,0,1,0,1,0,0,1,1,1,0,-0.75350430694406,0.744178541304346,-0.333967252454608,1.6760108995912,-0.391059742684101,-0.301523462652835,-0.413996066686661,1.75031784380167,1.28538722708094
1,0.297925777888752,0,0,0,1,1,1,0,0,1,0,1,-0.687267075105877,-2.1244094091989,-0.425258193080295,1.4942433368459,0.933068977370494,-0.00903145177665061,-1.04989451963457,-1.33530917731757,-0.383517137540549
1,0.616990188687911,0,0,0,1,0,1,0,0,1,0,0,-0.310882847282749,0.099086340982348,0.286960526727979,0.17695705514317,-1.40109745646829,-1.48647344625097,-0.700243427452242,-0.210514916253187,-0.572089710161727
0,-0.727215590133763,1,1,1,1,1,1,0,1,1,0,1,0.118147959955711,0.0675035388480993,-1.23054662026689,0.129480246862819,-0.737949871881731,-0.427289079680209,1.27314948828157,-0.476284680036464,-0.118302590926051
0,0.174167886251321,0,0,1,0,0,1,1,1,0,1,0,0.594220392058631,-1.47714951406728,-0.107580701352988,0.104431973340826,-1.10328380369847,1.61346859465498,-0.722763972038355,-0.81694843129413,-0.32363051382865
0,1.37679638657348,0,0,1,0,0,0,0,1,0,0,0,-0.887486175877587,1.11269391339405,-0.200997500529774,-0.33355544907299,0.213121306759752,-0.56706631218085,0.218998938765104,1.175599117592,0.719270052092061
0,-1.2738262438824,1,1,0,1,1,0,1,0,0,1,1,-1.53863042171308,-0.9212691813056,0.558950021985377,1.04660570737074,-0.668140336669397,0.25923615915079,1.69230418655211,0.71230915806394,-1.34862618364765
1,-1.80125213451317,0,1,0,1,1,0,1,1,1,1,1,1.48235239474661,-0.58073833752721,0.200632971276014,-0.186718671537557,-1.1978906942037,-0.70067126002885,-0.145790828794569,1.81994153967433,-0.0236092392406766
1,0.340705527918833,0,0,0,1,1,1,1,0,0,0,1,-1.43224970180483,-0.101393788401139,-1.33907054406726,1.15396690903396,-1.3765305856024,-0.876809478782059,0.645229051691741,0.251457424212254,-1.63815382188186
1,-0.625492819339269,0,1,1,1,1,0,0,0,0,1,0,-0.34827067721256,1.71224115406537,0.792251716079388,-0.595251603538454,0.721334798344736,1.08200014526814,1.10955822703582,-0.881816514409601,-0.122798922368048
0,0.219780749031201,0,0,0,0,1,1,0,0,0,0,0,-0.597034188235164,-0.416006265694542,-0.113086302912139,-0.515318244416248,-0.42007592029944,-0.588009066543341,-0.692804814021907,0.508381843302769,-0.512481666550436
0,-0.705879217695293,1,0,0,1,0,1,1,0,1,1,0,1.60293636135897,1.53837189429216,1.96183298726664,-1.09644767025001,0.0764817195141725,-0.681715645630248,0.769498314723283,1.01589555656981,-0.635056820390267
1,0.12280300262518,1,1,1,0,0,0,0,0,0,0,0,0.519788028323935,-1.33554184053049,1.06252582622451,0.239202566211361,-0.993070710887667,1.85790688944755,-1.4269236312565,0.649275054554555,-0.0180481565161987
1,0.00743738325238597,0,1,0,0,1,0,0,1,0,1,0,0.314890126633006,0.584006493781858,-0.181595125364684,0.650156425159918,0.206506428995268,0.484050049532489,-1.48776740016626,1.25967858932246,0.0454613782059131
0,0.335845803114259,0,1,0,1,0,1,1,0,0,0,1,1.6074837769236,0.560678988341837,1.02232745443674,0.194239398550718,0.0224649063514472,1.05043608001343,0.0340241218514341,-1.99243138323855,-0.186631286288717
1,-0.660567048950585,1,1,1,1,0,0,0,1,1,0,0,0.101849684251206,1.40454100770819,0.153608156459421,-0.56137102915747,-0.318369177708751,0.0473808854475216,0.294474719008452,-1.81190735654857,-0.421196569289669
0,-0.157317725625769,0,1,1,1,0,0,0,0,0,1,1,-0.613304767821515,1.35077375931811,1.45657068876219,0.610506781514995,-1.57125924249944,0.947394193441804,2.32201651154541,-0.85747072076746,0.87679106853491
0,0.386360636406407,0,1,0,0,1,0,0,1,0,0,0,0.265102807320239,-0.811144373128068,1.1677040750365,1.22124536387643,-2.24710364785907,1.43056935575931,0.783113763072385,-1.99868477197449,-0.1380864390635
1,0.233731209533497,0,1,0,0,1,0,1,1,1,1,0,0.570178167423603,1.31811533632126,-0.273516955208776,1.05770511671291,-0.847377153796413,0.499565805017324,-0.893992836116346,-0.442734920900541,0.103964785161518
0,-0.271925601734499,1,0,0,0,1,1,0,0,0,0,0,0.238504844762918,0.560690478894334,0.18585247195071,0.854382503356892,0.635000816376216,-0.616596774015379,1.88099044906208,-0.387145033047988,0.545413624418483
1,-0.684230120210445,1,0,0,1,1,1,1,1,0,1,1,-0.248961599745241,0.132405062071632,-0.568053631179358,0.0251349569085077,1.9982244269584,-1.10342573476697,0.170696621422834,-0.353777634321525,-0.688047605021848
0,0.910048831277994,1,0,0,1,0,0,0,1,0,0,1,-1.32899490531513,-0.883453976480732,1.52944679195864,0.531297183381027,0.475027076878475,-1.69029371034004,0.922006746254644,-0.603963493254496,-0.22149201358704
0,0.721037021208077,1,1,0,1,1,1,1,1,0,0,0,1.05417917217427,1.50547349494575,-0.530034165906716,0.107834685934191,1.95495803827283,-0.802827991982991,0.548886908054465,0.629406289383704,0.946512213466601
1,0.568890401123404,1,1,1,0,1,0,0,1,1,0,0,-0.899814312403323,0.748464781247165,0.437137370061483,1.18221780261008,0.405196679527037,0.79742709862151,0.205223743169097,-0.283303468946836,-1.64744356816526
0,-1.2924643332168,0,0,1,1,1,1,1,0,0,0,0,-1.05277586334342,-0.138171587881414,0.254011523823607,-0.692391638321479,1.35700154047413,0.781614389853275,-0.130591563776693,0.868592453477897,1.25132940460194
0,-1.13114128601851,1,1,1,0,0,1,1,1,0,1,0,0.391142371897698,0.854457714749003,1.5781210963356,-2.37277992350686,-0.84165154811788,-0.404989677290714,-1.68958687115246,-0.365690279785179,1.28145109405024
1,0.0939070350702748,1,1,0,0,1,1,0,1,1,0,1,1.69644180379503,1.4802897299183,-0.00876652547033903,-0.809387995297579,-0.708555515852744,0.271234584493367,-0.77367829851136,-0.348469745918545,1.93275311539767
0,-0.0694050571715322,1,1,0,0,0,0,0,1,0,0,1,-0.115250467107939,-0.426695126902721,-1.15895058384822,0.652148048738486,0.00231605737221703,0.284654771458632,0.271765561842319,-0.813124818567287,1.46379223679792
0,0.743355952061437,0,1,1,0,1,0,1,1,0,1,0,-0.779282926334732,0.10482900050063,1.22078145453895,0.706751764254306,-1.51451300363051,1.28458644546028,-0.374524291594021,0.0644878584454464,0.817753497496808
0,0.567254043096787,1,1,0,0,0,0,1,1,1,0,1,1.03471452614304,-1.2183049807557,-0.55543976058305,0.571182965864846,-1.12536235682707,0.497954785231843,0.294084469944217,1.3749326145189,1.11426637173665
0,0.130900978080696,1,0,1,0,0,1,1,1,0,1,1,-0.49945651346742,-0.232533295987108,1.23248030817842,0.992125884080868,-0.931681209582754,1.00202178374513,1.20627419940596,-0.937494970185325,-1.86205723134223
0,0.0800102168343146,0,1,0,1,1,1,0,1,0,1,1,0.169139451492837,3.06447832741796,-0.366199704462765,1.03787805412534,-0.134641926275577,-1.22805766613087,1.10203779918927,-0.341216233375726,0.739344585841974
0,2.25736189033079,0,0,0,1,1,0,1,1,0,1,0,0.00311866124753686,0.479491424959854,1.48668586096854,2.115406531806,-1.59818073600863,-0.293701082292095,-0.028314792801486,-0.876345273702105,-0.455876655329623
1,2.15198486200147,0,0,1,0,1,0,1,0,1,0,0,0.204315563565659,-0.335077945518327,0.263245444054224,-0.306978504691949,0.280416196306054,-0.0298724637201413,0.698263728641915,0.0282970059577348,0.242553795073556
1,0.578392933053911,1,1,1,0,1,0,0,1,0,0,1,-0.303707589481098,2.03906857734362,-1.27771502183312,0.434411082491104,1.09598286199951,-0.975637564589686,1.63485065073135,-1.21399116432813,0.720628249450698
0,0.514874437041843,0,0,0,1,0,0,0,1,1,0,1,0.139132586082016,-0.111831222993753,-0.317016847457639,-0.60622042615402,-1.72729774673666,-0.620116406735237,-0.487159238125192,0.286116219028258,-1.15441669844593
1,-0.427961873289878,0,0,0,0,0,1,0,0,0,1,1,1.53450314998447,-0.0790098646719937,1.67393737201524,-1.6511910160317,0.583908096491741,-0.595409684122725,0.612162103096911,0.588029298344809,-0.174395655846113
1,-0.399278943661461,0,0,1,0,1,0,0,0,0,0,1,0.705539694419498,1.44854909100765,0.694559993090699,0.56082418811785,1.20283258246552,-1.0705440748662,-0.464409868205362,0.0935767818024587,-0.942125739576346
0,0.578689301315716,0,1,1,1,0,0,0,0,1,0,1,-0.179254458293591,1.75855861425115,1.09876490443809,1.17989170322686,-0.0408381702172842,0.396874097299237,0.591734419060815,0.975244917998432,-0.813142089315302
0,0.728172724215883,1,1,1,1,0,0,1,0,0,1,1,0.745559852621185,0.58652693568754,-1.98167918690134,1.11038975911948,0.646799288539662,-1.57216150073917,-0.661711625267028,0.265025731414031,-0.220498208776002
0,-0.121740977315511,1,1,0,0,1,0,1,0,0,1,1,-0.789853711782283,2.8858161667449,1.65369805457287,-0.150974561974251,0.279964799016638,0.301951713467218,0.733356245628777,-0.20518228320861,-1.39896085067191
0,1.53012772104153,1,0,0,1,1,0,0,0,0,0,1,-2.66239351438833,-0.127384456083174,-0.226818866928217,0.676815982724462,-0.459590795535349,0.564749284867141,0.488552919334215,-0.135563742969485,-0.58681160798452
1,0.774704334427728,0,0,1,1,0,0,0,0,0,1,1,-0.763777970998168,0.782020913239951,-0.316888897610667,-1.07664293476644,-0.7185547960855,2.41089920631166,0.342228808014797,0.103478664971242,-1.24879191301121
1,-0.280604059852736,0,0,0,0,0,0,1,0,1,1,0,-2.19249267050098,0.16289557573853,-0.457745850967424,1.27260238705962,-1.08718249045588,-0.557063893270961,-0.158212273379894,1.64968180193981,-0.320100706775646
1,-0.890669678725999,0,0,0,1,1,1,1,1,1,1,1,-0.564956158852288,0.196300693769602,0.69621964025262,0.81477368983823,0.450992722996564,1.80481545209227,0.830885723345701,-1.59578046252986,0.554253305283809
1,-0.939980709318761,1,1,1,1,0,0,1,0,0,1,1,-2.00104165658417,-1.27463907097401,-0.0442723724550563,-0.081748400628484,0.138234812008507,1.07114788139171,-1.224260087741,0.74488783721012,-1.31702347444534
0,-0.256750860648697,1,0,0,0,0,1,0,1,1,1,0,-1.49863872088413,-0.475258412934641,-0.476368930093363,-0.416019570050346,0.327978303874869,0.621860482440772,0.366099161886519,-0.480182720275542,-1.00589377432193
0,0.0435577114054551,1,1,1,1,1,0,1,1,1,0,0,-0.324704054896884,1.7338848110859,-0.943271951306033,-1.83047644749063,-1.73546639354167,0.484997890478417,-1.37560688575557,-1.49098984939737,-0.708591860660785
1,-0.556145248505973,0,1,1,1,0,0,1,0,0,1,1,0.077665584582203,-0.514416770243149,0.134564614975898,0.0418903286663937,0.241371430001109,2.2732122783355,0.297767844116276,-1.03784366109766,0.326260922404542
1,0.756650065838236,0,1,0,0,0,1,1,1,1,0,0,-0.493654101217495,0.547796592821775,-0.314076508845014,1.51299500121999,-0.457169323714662,-0.383366847337528,0.186321950631001,0.0380940097189895,0.25608549830044
0,0.33421869906773,1,0,1,0,0,0,0,0,1,0,0,-0.439232027989214,-0.548416814889246,0.0733207516037704,-1.32701945037824,1.85404050493462,-0.930495018641716,-0.663804550085255,1.44381976593786,-0.704090278599727
1,-1.45040448098064,1,1,1,0,0,1,1,0,1,1,1,-1.73584528100981,0.630621277921044,2.32748343687367,1.42176700980362,-0.563282880861873,-0.538549894628147,-0.22682353173786,1.72625523043055,-0.368319330571909
1,0.743929329773461,1,1,0,0,1,1,1,1,0,0,0,-1.17981969065993,-0.917904628372189,-0.928785963395843,-0.0271841936583889,0.343692803204103,1.50142154842922,0.994290303048438,-0.824626530499672,0.586979466626984
0,0.595508120732953,1,0,0,0,0,1,1,0,1,1,1,-0.378065270263226,-1.2880623455336,-0.0707053471867654,-1.38393100080897,1.36099084996481,-1.74449849342374,-0.236854019249779,-1.69909585226929,-0.668350509196467
1,0.442712403461035,0,0,0,0,0,0,1,1,0,1,1,0.195631974371043,1.54551701658082,-0.34373622647927,-0.441040557007173,-0.523801044667007,-0.226666755096181,1.28441375131631,0.021592985428853,0.212436391454293
0,-0.313871441951521,1,1,0,1,0,0,1,1,0,0,1,-0.00291017611891462,0.554002617731113,-0.503554259814536,2.14253011698041,-0.593964684084315,-0.532030671731242,1.33240111162577,-1.12058070171013,1.13837535608781
1,-2.25546804654499,0,0,1,0,0,0,0,0,1,1,0,1.0027109190753,1.95024350649202,0.534173548866012,1.77303369424729,1.69042933390967,-0.784213762617782,-0.641196861535057,-0.723111417869512,0.412375709970955
1,0.53762410271095,0,1,0,1,0,1,1,1,1,1,1,0.742512058763997,0.578245286413959,0.0393096636531106,-1.6413110126821,0.393379913756157,-1.16519333070212,-0.00925816056727659,-0.587466788797428,-2.06478180186509
1,-1.77118198822446,1,0,0,0,0,1,1,0,0,1,0,0.786570140390858,-1.08276257277237,-1.08102965201743,0.0960502122756434,-0.934154757966966,0.317174310632105,2.0675743429265,0.8310120916575,-0.270275533320525
0,0.993146397749229,1,0,0,0,0,1,1,1,0,1,1,-0.17365747892286,0.409833198842878,-1.01674923699429,-1.14320295613016,1.03664208814226,0.9545419510598,0.350400013847886,1.06712476706411,0.509632347049066
0,-1.80059619219879,1,0,1,1,0,1,0,0,0,0,0,0.248139398328505,-0.537900746487747,0.075025547646471,-0.822100146785613,-0.239928626633247,-2.22613123626247,0.530512011888106,1.30169591276537,-1.50596178483401
0,1.2497339559043,1,0,1,1,0,0,0,1,0,0,0,1.16906384819148,-0.177465698242217,-0.320206586584515,0.930889577304964,-0.389103820925418,-0.157560087918933,0.720527404335655,-0.284651065255294,2.24087892872984
0,-0.707794500872317,1,1,0,1,0,1,0,0,0,1,0,-0.878297644189159,0.215685659368495,1.00992511892666,-0.30367268586095,-0.0408365751221544,-0.279001470979973,-0.655330191095716,-0.495803460317597,0.576660441157176
0,-0.0359564012265216,0,1,1,0,1,0,1,1,0,1,0,-1.98630949085428,0.00172155859944523,-0.0265615469271975,-1.2156096918659,-0.217512638268679,1.81167633583249,-0.509369736795448,-0.84791304817621,0.387706868205965
0,0.572316977331624,0,1,1,1,1,0,1,0,0,0,0,1.30668235995554,1.22526674842667,0.222466551546173,0.0751033036662565,0.581864859801549,1.87436321972735,0.395795411559195,-0.893013140587623,-2.4542465700705
0,0.644757157664289,1,0,1,0,0,0,0,1,1,0,0,-0.0415295148757623,-1.79730066491095,-0.0483591752979004,-1.26865012676112,-0.359582792570427,0.00116102728850399,-0.853966846028152,0.438337850709833,-1.28339353641838
0,1.67534155984917,1,0,0,1,1,0,0,0,1,0,0,0.645119837539382,0.0353722834925148,1.41813180620628,1.16222943134202,-0.405574402859306,-0.293876617035658,-0.346204025445489,-1.40010492256197,0.182360668700921
1,-0.420919140976745,1,1,1,0,0,0,0,0,0,1,1,0.463521300293782,-0.10620025823521,-0.0870301354670401,-0.37123731360403,0.798046741215264,-0.309716586654655,-0.940568016514302,0.638473229332067,-1.06446557927669
0,0.773470233532448,1,0,1,0,0,1,1,1,1,1,0,0.237837671080996,0.408370536861532,0.877445301925178,0.986900654316594,0.718946086203609,0.930451045363644,-1.59575540198055,-0.639664515199273,1.52433333580697
1,0.5673746820715,0,0,0,1,0,1,1,1,0,0,0,0.103860337824108,-0.387666750394716,0.0118052774334972,-0.775997326512446,-0.584098177436002,0.301086167365573,2.37857072300764,0.845612387763014,0.00376254905831659
0,-1.29966072349475,0,1,1,0,1,1,0,1,0,1,0,-0.903266048992941,-0.129219438278044,0.398401886394753,0.305241141820624,1.32322934935416,0.270502643059079,0.192337694521424,-2.41567806333256,1.22443683193868
1,0.196184116893572,1,0,1,1,0,0,1,1,1,1,1,2.54136367785128,-1.98437066435677,0.153885409236068,1.30684419922819,-0.0747266458595949,-1.06626768944572,-0.650571595520005,2.4562666239752,0.621328226785705
0,1.61931557127097,1,0,1,0,1,1,1,0,0,0,0,-0.691658087754248,0.208536234570866,0.290481527566374,0.519639127966226,-0.661608482886772,0.683351967287132,0.291055157892179,0.412823109823712,0.568376036288532
0,-0.04790668093376,1,0,1,1,1,0,0,1,1,1,0,-0.86713441515377,-0.101454807261799,0.0341355921715541,-0.150884920697369,-0.274681109185907,-0.00307726677575785,0.612934074222564,-1.14284359120687,-1.22243976250408
1,-0.0345057733497025,1,0,0,0,1,1,0,0,0,1,1,-0.41439657964113,-1.7062137619594,1.15133082722735,-0.670797718563426,0.0823210615241358,0.331291108444077,1.2619439352065,1.14176331661231,-2.0497797538385
0,-0.242952934854371,0,0,0,0,1,0,0,1,0,0,0,-0.398719677212543,-0.134217377476542,0.978272138773505,0.0341016162719613,-0.619064779219948,1.6195931338529,-0.128619705145402,0.964985821232219,0.54439271757411
1,-0.87152981216437,1,0,0,0,0,1,0,1,0,1,0,-1.74020075187263,-0.243819236944618,0.884383898729795,1.58218659496979,-0.466312158157137,0.130121001248956,0.213944420754748,-0.724399075494863,-0.724580145132044
0,1.34026295768528,1,1,0,1,1,1,1,1,0,0,0,-0.105968238923094,-1.58223013839885,-0.730919039704291,1.35259727730793,0.936437598220305,0.452407280227147,1.31062445931073,1.95965224981385,-0.13537306575989
1,0.969771295674182,1,1,0,0,1,0,1,0,1,0,1,0.760938534862596,-0.0764491916561486,-0.410482761035335,-0.417595833139775,0.671138244808044,-0.216481927436451,1.4971204641881,-1.52616252927017,0.443673406248986
1,-0.177167060287251,1,0,0,1,1,1,0,0,1,1,0,-1.17047481065349,-0.484924901925688,1.44070765551628,1.24711555871006,1.12542494308501,1.27583885793783,-0.367047614496311,0.959283012576599,-1.05147859987526
0,-0.205632142194957,0,1,1,0,1,1,0,0,1,1,0,-2.80400138083068,-1.38252348744691,1.32518563866566,-0.447804058757568,0.942470877695159,-0.795690481034522,-0.907824220051182,-0.670524288132276,-1.1184089606302
0,-1.65193886705701,0,0,1,0,0,1,0,0,1,1,1,0.473209880205857,-0.641517938026766,-1.72541127087882,-1.13772565025822,-0.47770924840715,-0.196829814959804,-0.570964444799332,0.951045962765075,0.176648971595947
1,0.720233117102686,1,0,0,0,1,1,0,0,1,0,1,0.639183089602129,0.386132823906398,0.268518933420234,1.01600144704753,0.379575935961944,-0.206938411490452,-0.127482769116006,3.3445619715163,1.09713227452656
1,-1.05143225054171,0,0,0,0,0,1,0,0,1,0,0,0.589351785126666,-0.252802345565835,-0.733099227430869,-0.963791617687116,0.0380577585363853,-1.85641152303319,-1.61889715827885,-0.195378459168493,0.81025553184095
0,-0.385184681150449,1,1,1,0,0,0,0,1,0,1,1,0.412874268328098,-0.746743762703923,-0.579001436350396,0.619309679506898,1.10285337534233,-2.12577377762016,0.695028673486836,1.58776931524436,2.42299587448034
